position,per,tx phyrate,tx mcs,tx nss,chload,chload self,total_latency_50_percent,total_latency_95_percent,total_latency_99_percent,txtime_latency_50_percent,txtime_latency_95_percent,txtime_latency_99_percent,uldelay <100ms,uldelay 100-500ms,uldelay 500-900ms,uldelay 900-1300ms,uldelay 1300-1700ms,uldelay 1700-2100ms,uldelay >2100ms,txtime <1ms,txtime 1-5ms,txtime 5-9ms,txtime 9-13ms,txtime 13-17ms,txtime 17-21ms,txtime >21ms,diff tx bytes,diff tx packets,diff tx ppdu cnt,diff tx ppdu retry cnt
"-20,12",0,88234,0,0,69,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,13",0,88234,0,0,76,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,14",0,88234,0,0,83,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,15",0,88234,0,0,74,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,16",0,88234,0,0,70,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,17",0,88234,0,0,76,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,18",0,88234,0,0,7,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,19",0,88234,0,0,8,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,20",0,88234,0,0,8,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,21",0,88234,0,0,7,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,22",0,88234,0,0,5,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,23",0,88234,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,24",0,88234,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,25",0,88234,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-20,26",0,88234,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,-26",44,88300,9,1,1042,2,15,504,549,0,4,8,0.800000,0.144444,0.055556,0.000000,0.000000,0.000000,0.000000,0.781250,0.183036,0.026786,0.008929,0.000000,0.000000,0.000000,26142,170,314,140
"-19,-25",43,88366,9,1,1039,2,15,391,504,0,4,8,0.805556,0.177778,0.016667,0.000000,0.000000,0.000000,0.000000,0.800000,0.154167,0.041667,0.004167,0.000000,0.000000,0.000000,27111,177,315,136
"-19,-24",44,88431,9,1,1034,2,11,157,309,0,4,6,0.883333,0.116667,0.000000,0.000000,0.000000,0.000000,0.000000,0.750973,0.214008,0.035019,0.000000,0.000000,0.000000,0.000000,27495,180,323,143
"-19,-23",40,88487,9,1,1044,2,21,531,779,0,4,8,0.700000,0.172222,0.127778,0.000000,0.000000,0.000000,0.000000,0.770000,0.185000,0.045000,0.000000,0.000000,0.000000,0.000000,24029,157,275,112
"-19,-22",40,88547,9,1,1038,2,16,527,537,0,4,6,0.769231,0.131868,0.098901,0.000000,0.000000,0.000000,0.000000,0.800926,0.171296,0.027778,0.000000,0.000000,0.000000,0.000000,25073,164,277,111
"-19,-21",43,88606,9,1,1042,2,13,723,1042,0,4,6,0.850000,0.077778,0.038889,0.033333,0.000000,0.000000,0.000000,0.754032,0.209677,0.036290,0.000000,0.000000,0.000000,0.000000,25392,167,299,129
"-19,-20",46,88671,9,1,1037,2,16,293,634,0,4,8,0.861111,0.105556,0.033333,0.000000,0.000000,0.000000,0.000000,0.752768,0.210332,0.029520,0.007380,0.000000,0.000000,0.000000,26529,174,329,152
"-19,-19",42,88729,9,1,1038,2,16,482,577,0,4,6,0.766667,0.183333,0.050000,0.000000,0.000000,0.000000,0.000000,0.808036,0.165179,0.022321,0.004464,0.000000,0.000000,0.000000,26123,171,312,134
"-19,-18",50,88789,9,1,1043,2,33,595,743,0,4,7,0.602210,0.176796,0.220994,0.000000,0.000000,0.000000,0.000000,0.748571,0.211429,0.034286,0.005714,0.000000,0.000000,0.000000,21656,141,323,163
"-19,-17",43,88926,10,1,1043,2,23,505,528,0,4,10,0.677778,0.261111,0.061111,0.000000,0.000000,0.000000,0.000000,0.792350,0.158470,0.027322,0.010929,0.010929,0.000000,0.000000,25880,169,309,134
"-19,-16",50,88985,9,1,1043,2,96,678,832,0,4,6,0.505556,0.277778,0.211111,0.005556,0.000000,0.000000,0.000000,0.689873,0.259494,0.044304,0.006329,0.000000,0.000000,0.000000,21528,141,322,164
"-19,-15",42,89039,9,1,1037,2,14,513,556,0,4,8,0.754098,0.180328,0.065574,0.000000,0.000000,0.000000,0.000000,0.801762,0.167401,0.030837,0.000000,0.000000,0.000000,0.000000,26257,171,294,124
"-19,-14",41,89094,9,1,1042,2,14,303,465,0,4,9,0.827778,0.161111,0.011111,0.000000,0.000000,0.000000,0.000000,0.761317,0.197531,0.028807,0.012346,0.000000,0.000000,0.000000,27333,179,307,127
"-19,-13",41,89146,9,1,1042,2,11,145,406,0,4,6,0.933333,0.061111,0.005556,0.000000,0.000000,0.000000,0.000000,0.807087,0.161417,0.031496,0.000000,0.000000,0.000000,0.000000,27347,179,307,127
"-19,-12",48,89204,9,1,1045,2,17,528,571,0,4,6,0.733333,0.150000,0.116667,0.000000,0.000000,0.000000,0.000000,0.738739,0.211712,0.049550,0.000000,0.000000,0.000000,0.000000,24323,159,341,164
"-19,-11",42,89257,9,1,1038,2,16,510,549,0,4,8,0.777778,0.155556,0.066667,0.000000,0.000000,0.000000,0.000000,0.814159,0.159292,0.022124,0.004425,0.000000,0.000000,0.000000,25720,168,301,129
"-19,-10",44,89309,9,1,1041,2,15,574,808,0,4,8,0.844444,0.088889,0.066667,0.000000,0.000000,0.000000,0.000000,0.756654,0.212928,0.019011,0.011407,0.000000,0.000000,0.000000,25539,168,309,139
"-19,-9",51,89368,9,1,1038,2,17,527,659,0,5,6,0.714286,0.208791,0.076923,0.000000,0.000000,0.000000,0.000000,0.766355,0.177570,0.056075,0.000000,0.000000,0.000000,0.000000,25620,168,356,183
"-19,-8",42,89413,9,1,1039,2,34,546,742,0,4,8,0.605556,0.233333,0.155556,0.005556,0.000000,0.000000,0.000000,0.718085,0.250000,0.026596,0.005319,0.000000,0.000000,0.000000,23288,151,275,117
"-19,-7",46,89466,9,1,1043,2,16,358,523,0,5,8,0.800000,0.172222,0.027778,0.000000,0.000000,0.000000,0.000000,0.732218,0.213389,0.050209,0.004184,0.000000,0.000000,0.000000,26761,175,335,155
"-19,-6",44,89455,8,1,1037,2,10,369,522,0,4,5,0.883333,0.077778,0.038889,0.000000,0.000000,0.000000,0.000000,0.787149,0.192771,0.020080,0.000000,0.000000,0.000000,0.000000,26427,173,324,144
"-19,-5",41,89445,8,1,1038,2,15,502,606,0,4,7,0.773481,0.171271,0.055249,0.000000,0.000000,0.000000,0.000000,0.801802,0.166667,0.031532,0.000000,0.000000,0.000000,0.000000,25973,171,302,126
"-19,-4",46,89343,7,1,1034,2,31,514,594,0,4,7,0.650000,0.244444,0.100000,0.005556,0.000000,0.000000,0.000000,0.796209,0.175355,0.023697,0.004739,0.000000,0.000000,0.000000,24348,161,321,150
"-19,-3",36,89259,7,1,1045,2,26,588,882,0,5,8,0.661111,0.194444,0.133333,0.011111,0.000000,0.000000,0.000000,0.747423,0.195876,0.056701,0.000000,0.000000,0.000000,0.000000,23626,154,265,96
"-19,-2",0,89259,0,0,970,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,-1",0,89259,0,0,982,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,0",0,89259,0,0,978,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,1",0,89259,0,0,967,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,2",0,89259,0,0,971,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,3",0,89259,0,0,984,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,4",0,89259,0,0,974,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,5",0,89259,0,0,977,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,6",0,89259,0,0,981,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,7",0,89259,0,0,976,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,8",0,89259,0,0,970,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,9",0,89259,0,0,973,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,10",0,89259,0,0,968,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,11",0,89259,0,0,76,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,12",0,89259,0,0,82,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,13",0,89259,0,0,66,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,14",0,89259,0,0,74,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,15",0,89259,0,0,88,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,16",0,89259,0,0,87,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,17",0,89259,0,0,79,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,18",0,89259,0,0,8,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,19",0,89259,0,0,8,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,20",0,89259,0,0,9,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,21",0,89259,0,0,7,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,22",0,89259,0,0,8,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,23",0,89259,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,24",0,89259,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,25",0,89259,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-19,26",0,89259,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,-26",42,89308,9,1,1046,2,14,277,503,0,4,6,0.875000,0.109375,0.015625,0.000000,0.000000,0.000000,0.000000,0.802281,0.171103,0.019011,0.007605,0.000000,0.000000,0.000000,28886,189,331,142
"-18,-25",47,89360,9,1,1039,2,18,509,556,0,5,7,0.777778,0.155556,0.066667,0.000000,0.000000,0.000000,0.000000,0.757447,0.187234,0.055319,0.000000,0.000000,0.000000,0.000000,25672,168,334,160
"-18,-24",39,89406,9,1,1048,2,18,506,637,0,4,6,0.733333,0.194444,0.072222,0.000000,0.000000,0.000000,0.000000,0.745000,0.210000,0.035000,0.000000,0.010000,0.000000,0.000000,25589,167,290,114
"-18,-23",46,89458,9,1,1037,2,15,278,354,0,5,9,0.805556,0.194444,0.000000,0.000000,0.000000,0.000000,0.000000,0.793388,0.152893,0.037190,0.016529,0.000000,0.000000,0.000000,27495,180,334,154
"-18,-22",39,89504,9,1,1037,2,11,319,498,0,4,6,0.855556,0.133333,0.011111,0.000000,0.000000,0.000000,0.000000,0.821739,0.152174,0.026087,0.000000,0.000000,0.000000,0.000000,27243,178,295,116
"-18,-21",47,89630,10,1,1046,2,38,505,589,0,4,8,0.661111,0.266667,0.072222,0.000000,0.000000,0.000000,0.000000,0.683938,0.279793,0.036269,0.000000,0.000000,0.000000,0.000000,25570,167,332,158
"-18,-20",39,89734,10,1,1042,2,28,549,666,0,4,8,0.603175,0.248677,0.148148,0.000000,0.000000,0.000000,0.000000,0.786127,0.161850,0.040462,0.005780,0.005780,0.000000,0.000000,24763,161,285,114
"-18,-19",43,89855,10,1,1040,2,14,383,534,0,4,5,0.794444,0.183333,0.022222,0.000000,0.000000,0.000000,0.000000,0.808036,0.160714,0.026786,0.004464,0.000000,0.000000,0.000000,26911,176,319,139
"-18,-18",51,89979,10,1,1037,2,26,525,710,0,4,7,0.679775,0.224719,0.095506,0.000000,0.000000,0.000000,0.000000,0.770408,0.204082,0.020408,0.005102,0.000000,0.000000,0.000000,24847,162,349,181
"-18,-17",47,90104,10,1,1033,2,14,302,541,0,4,5,0.838889,0.133333,0.027778,0.000000,0.000000,0.000000,0.000000,0.803419,0.170940,0.017094,0.008547,0.000000,0.000000,0.000000,26586,175,346,166
"-18,-16",50,90232,10,1,1032,2,14,349,497,0,4,5,0.783333,0.205556,0.011111,0.000000,0.000000,0.000000,0.000000,0.800000,0.173913,0.026087,0.000000,0.000000,0.000000,0.000000,27171,178,365,185
"-18,-15",48,90338,10,1,1040,2,30,544,602,0,4,6,0.645503,0.164021,0.190476,0.000000,0.000000,0.000000,0.000000,0.743590,0.235897,0.020513,0.000000,0.000000,0.000000,0.000000,23300,153,308,148
"-18,-14",44,90444,10,1,1033,2,17,616,756,0,4,8,0.696133,0.165746,0.138122,0.000000,0.000000,0.000000,0.000000,0.816327,0.142857,0.030612,0.005102,0.005102,0.000000,0.000000,23745,156,297,132
"-18,-13",40,90553,10,1,1039,2,15,507,638,0,4,5,0.718232,0.226519,0.055249,0.000000,0.000000,0.000000,0.000000,0.771574,0.203046,0.025381,0.000000,0.000000,0.000000,0.000000,26414,171,304,124
"-18,-12",45,90595,9,1,1040,2,16,206,470,0,4,6,0.850000,0.138889,0.011111,0.000000,0.000000,0.000000,0.000000,0.797468,0.172996,0.029536,0.000000,0.000000,0.000000,0.000000,27163,178,329,149
"-18,-11",43,90634,9,1,1043,2,19,505,536,0,5,8,0.783333,0.155556,0.061111,0.000000,0.000000,0.000000,0.000000,0.798165,0.133028,0.064220,0.004587,0.000000,0.000000,0.000000,25962,169,319,140
"-18,-10",44,90671,9,1,1052,2,25,524,595,0,5,8,0.683333,0.222222,0.088889,0.005556,0.000000,0.000000,0.000000,0.732673,0.202970,0.064356,0.000000,0.000000,0.000000,0.000000,24848,163,300,133
"-18,-9",41,90708,9,1,1044,2,15,326,441,0,5,9,0.800000,0.194444,0.005556,0.000000,0.000000,0.000000,0.000000,0.780702,0.162281,0.043860,0.013158,0.000000,0.000000,0.000000,27379,179,309,129
"-18,-8",42,90744,9,1,1041,2,18,465,551,0,4,8,0.744444,0.211111,0.044444,0.000000,0.000000,0.000000,0.000000,0.774336,0.176991,0.044248,0.004425,0.000000,0.000000,0.000000,26212,172,302,128
"-18,-7",37,90778,9,1,1042,2,15,518,540,0,4,5,0.761111,0.183333,0.055556,0.000000,0.000000,0.000000,0.000000,0.811594,0.159420,0.028986,0.000000,0.000000,0.000000,0.000000,25908,170,275,103
"-18,-6",46,90816,9,1,1044,2,18,543,726,0,4,8,0.727778,0.155556,0.116667,0.000000,0.000000,0.000000,0.000000,0.780374,0.191589,0.023364,0.004673,0.000000,0.000000,0.000000,24145,159,324,152
"-18,-5",45,90799,8,1,1039,2,14,118,214,0,4,6,0.933333,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.726619,0.241007,0.028777,0.003597,0.000000,0.000000,0.000000,27495,180,330,150
"-18,-4",50,90783,8,1,1037,2,81,555,738,0,4,5,0.511111,0.211111,0.277778,0.000000,0.000000,0.000000,0.000000,0.732143,0.238095,0.023810,0.005952,0.000000,0.000000,0.000000,19554,130,300,152
"-18,-3",43,90688,7,1,1039,2,14,266,504,0,4,5,0.855556,0.127778,0.016667,0.000000,0.000000,0.000000,0.000000,0.764706,0.215686,0.015686,0.003922,0.000000,0.000000,0.000000,27023,177,318,139
"-18,-2",50,90584,7,1,1043,2,14,505,725,0,4,7,0.816667,0.116667,0.066667,0.000000,0.000000,0.000000,0.000000,0.762097,0.193548,0.040323,0.004032,0.000000,0.000000,0.000000,25750,168,351,179
"-18,-1",0,90584,0,0,984,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,0",0,90584,0,0,971,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,1",0,90584,0,0,981,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,2",0,90584,0,0,973,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,3",0,90584,0,0,973,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,4",0,90584,0,0,972,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,5",0,90584,0,0,971,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,6",0,90584,0,0,972,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,7",0,90584,0,0,975,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,8",0,90584,0,0,971,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,9",0,90584,0,0,978,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,10",0,90584,0,0,969,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,11",0,90584,0,0,979,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,12",0,90584,0,0,75,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,13",0,90584,0,0,88,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,14",0,90584,0,0,76,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,15",0,90584,0,0,83,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,16",0,90584,0,0,76,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,17",0,90584,0,0,78,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,18",0,90584,0,0,9,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,19",0,90584,0,0,9,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,20",0,90584,0,0,9,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,21",0,90584,0,0,8,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,22",0,90584,0,0,8,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,23",0,90584,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,24",0,90584,0,0,4,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-18,25",0,90584,0,0,5,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
