position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets,
"8,50",120319,11,1,-94,-59,9176064,7424,
"8,51",120484,11,1,-94,-60,8211984,6644,
"8,52",120378,11,1,-94,-61,8226852,6657,
"8,53",119237,11,1,-94,-63,5046588,4083,
"8,54",65928,6,1,-94,-70,7262736,5876,
"8,55",59815,6,1,-94,-73,7995720,6470,
"8,56",49970,6,1,-94,-74,5609004,4539,
"8,57",59512,6,1,-94,-74,7074864,5724,
"8,58",61880,6,1,-94,-75,8194680,6630,
"8,59",44919,4,1,-94,-76,5627508,4553,
"8,60",29156,2,1,-94,-77,3949020,3195,
"8,61",42185,4,1,-94,-78,5903136,4776,
"8,62",41029,4,1,-94,-78,6430980,5205,
"8,63",16081,1,1,-94,-79,1835496,1486,
"8,64",37784,4,1,-94,-79,4136892,3347,
"8,65",34012,4,1,-94,-80,3703056,2996,
"8,66",41430,4,1,-94,-81,4922988,3983,
"8,67",41546,4,1,-94,-81,4662192,3772,
"8,68",41288,4,1,-94,-82,3140676,2541,
"8,69",0,0,0,0,0,0,0,
"8,70",0,0,0,0,0,0,0,
"8,71",0,0,0,0,0,0,0,
"8,72",0,0,0,0,0,0,0,
"8,73",0,0,0,0,0,0,0,
"8,74",0,0,0,0,0,0,0,
"9,1",0,0,0,0,0,0,0,
"9,2",0,0,0,0,0,0,0,
"9,3",0,0,0,0,0,0,0,
"9,4",0,0,0,0,0,0,0,
"9,5",0,0,0,0,0,0,0,
"9,6",0,0,0,0,0,0,0,
"9,7",0,0,0,0,0,0,0,
"9,8",0,0,0,0,0,0,0,
"9,9",0,0,0,0,0,0,0,
"9,10",0,0,0,0,0,0,0,
"9,11",0,0,0,0,0,0,0,
"9,12",15052,0,1,-94,-82,1123560,910,
"9,13",32783,4,1,-94,-81,3307536,2676,
"9,14",40312,4,1,-94,-81,5972388,4833,
"9,15",39644,4,1,-94,-80,6555744,5304,
"9,16",41016,4,1,-94,-80,7302288,5908,
"9,17",41431,4,1,-94,-79,6864744,5554,
"9,18",39385,4,1,-94,-78,6072468,4913,
"9,19",48222,4,1,-94,-78,5250528,4248,
"9,20",55306,5,1,-94,-77,7663236,6201,
"9,21",54704,5,1,-94,-76,6566868,5313,
"9,22",54543,5,1,-94,-75,7372740,5965,
"9,23",53328,5,1,-94,-75,7042728,5698,
"9,24",55466,5,1,-94,-74,7744776,6266,
"9,25",48913,4,1,-94,-73,6632376,5366,
"9,26",50791,5,1,-94,-72,6077412,4917,
"9,27",101704,11,1,-94,-65,7103292,5747,
"9,28",118784,11,1,-94,-62,6180000,5000,
"9,29",120349,11,1,-94,-61,5379144,4354,
"9,30",119754,11,1,-94,-59,9229212,7467,
"9,31",120058,11,1,-94,-58,7592784,6144,
"9,32",119754,11,1,-94,-57,8314572,6727,
"9,33",120430,11,1,-94,-55,9088344,7354,
"9,34",120119,11,1,-94,-53,7254084,5869,
"9,35",119881,11,1,-94,-51,7606344,6154,
"9,36",119975,11,1,-94,-49,6889464,5574,
"9,37",119624,11,1,-94,-47,7937592,6422,
"9,38",120791,11,1,-94,-46,12493488,10108,
"9,39",121222,11,1,-94,-44,10362624,8384,
"9,40",121206,11,1,-94,-44,15126168,12238,
"9,41",121211,11,1,-94,-44,11945940,9665,
"9,42",121516,11,1,-94,-45,12367416,10006,
"9,43",121786,11,1,-94,-47,10560384,8544,
"9,44",121178,11,1,-94,-49,12322920,9970,
"9,45",120322,11,1,-94,-51,8104452,6557,
"9,46",119684,11,1,-94,-53,8383824,6784,
"9,47",119526,11,1,-94,-55,9593832,7762,
"9,48",119817,11,1,-94,-56,11080740,8965,
"9,49",119945,11,1,-94,-58,10530720,8520,
"9,50",119905,11,1,-94,-59,8299740,6715,
"9,51",119639,11,1,-94,-60,9577764,7749,
"9,52",119418,11,1,-94,-62,8237940,6665,
"9,53",113628,11,1,-94,-64,8457948,6843,
"9,54",72845,7,1,-94,-72,7927704,6414,
"9,55",67279,7,1,-94,-73,6764664,5474,
"9,56",64712,7,1,-94,-74,8339328,6748,
"9,57",54590,6,1,-94,-75,7113180,5755,
"9,58",63590,6,1,-94,-75,8351652,6757,
"9,59",56543,6,1,-94,-76,6247980,5055,
"9,60",50268,5,1,-94,-77,5606496,4536,
"9,61",44685,4,1,-94,-78,5071308,4103,
"9,62",39753,4,1,-94,-78,5604060,4535,
"9,63",40975,4,1,-94,-79,5455740,4415,
"9,64",40760,4,1,-94,-80,4926696,3986,
"9,65",37606,4,1,-94,-80,4995912,4042,
"9,66",36531,4,1,-94,-81,4544772,3677,
"9,67",24664,2,1,-94,-81,3984864,3224,
"9,68",19786,2,1,-94,-82,2420088,1958,
"9,69",0,0,0,0,0,0,0,
"9,70",0,0,0,0,0,0,0,
"9,71",0,0,0,0,0,0,0,
"9,72",0,0,0,0,0,0,0,
"9,73",0,0,0,0,0,0,0,
"9,74",0,0,0,0,0,0,0,
"10,1",0,0,0,0,0,0,0,
"10,2",0,0,0,0,0,0,0,
"10,3",0,0,0,0,0,0,0,
"10,4",0,0,0,0,0,0,0,
"10,5",0,0,0,0,0,0,0,
"10,6",0,0,0,0,0,0,0,
"10,7",0,0,0,0,0,0,0,
"10,8",0,0,0,0,0,0,0,
"10,9",0,0,0,0,0,0,0,
"10,10",0,0,0,0,0,0,0,
"10,11",0,0,0,0,0,0,0,
"10,12",19998,3,1,-94,-82,1300272,1052,
"10,13",27258,3,1,-94,-81,3193824,2584,
"10,14",27561,3,1,-94,-81,3549792,2872,
"10,15",32714,3,1,-94,-80,5795604,4689,
"10,16",39564,4,1,-94,-80,6717732,5437,
"10,17",39973,4,1,-94,-79,6957444,5629,
"10,18",41586,4,1,-94,-78,7346784,5944,
"10,19",41287,4,1,-94,-78,6753540,5465,
"10,20",33693,3,1,-94,-77,4935384,3994,
"10,21",25488,3,1,-94,-76,4024416,3256,
"10,22",58496,5,1,-94,-76,6291240,5090,
"10,23",49245,6,1,-94,-75,4926696,3986,
"10,24",31572,3,1,-94,-74,3397764,2749,
"10,25",69117,7,1,-94,-73,8715036,7051,
"10,26",58332,7,1,-94,-72,4793208,3878,
"10,27",88939,7,1,-94,-68,6945084,5619,
"10,28",117913,11,1,-94,-63,7528476,6091,
"10,29",119632,11,1,-94,-61,8900472,7202,
"10,30",119366,11,1,-94,-60,10566564,8549,
"10,31",119581,11,1,-94,-59,8925156,7221,
"10,32",119688,11,1,-94,-57,9077184,7344,
"10,33",119552,11,1,-94,-56,9386220,7595,
"10,34",119771,11,1,-94,-54,8582784,6944,
"10,35",120044,11,1,-94,-53,8445588,6833,
"10,36",119728,11,1,-94,-51,9035160,7310,
"10,37",120081,11,1,-94,-50,11582556,9371,
"10,38",120356,11,1,-94,-49,10384908,8403,
"10,39",120563,11,1,-94,-48,8879424,7184,
"10,40",120695,11,1,-94,-47,8737320,7070,
"10,41",120503,11,1,-94,-47,10175988,8233,
"10,42",121107,11,1,-94,-48,9668028,7823,
"10,43",121043,11,1,-94,-50,10992984,8894,
"10,44",120792,11,1,-94,-51,10795224,8734,
"10,45",120681,11,1,-94,-53,11240184,9094,
"10,46",120280,11,1,-94,-54,9533304,7714,
"10,47",120496,11,1,-94,-56,9844740,7965,
"10,48",120230,11,1,-94,-57,9706308,7853,
"10,49",120446,11,1,-94,-58,11378616,9206,
"10,50",120371,11,1,-94,-60,10847136,8776,
"10,51",120138,11,1,-94,-61,8281200,6700,
"10,52",118931,11,1,-94,-62,5670804,4589,
"10,53",103816,11,1,-94,-65,4960068,4013,
"10,54",71200,7,1,-94,-72,8309628,6723,
"10,55",70730,7,1,-94,-73,8312100,6725,
"10,56",61082,6,1,-94,-74,6569340,5315,
"10,57",64566,6,1,-94,-75,7350492,5947,
"10,58",63950,6,1,-94,-76,6187416,5006,
"10,59",53377,5,1,-94,-76,6650916,5381,
"10,60",56399,5,1,-94,-77,4468176,3616,
"10,61",42589,4,1,-94,-78,2944152,2382,
"10,62",42322,4,1,-94,-78,4002168,3238,
"10,63",39221,4,1,-94,-79,5193708,4203,
"10,64",40787,4,1,-94,-80,5618856,4546,
"10,65",41871,4,1,-94,-80,5014452,4057,
"10,66",42177,4,1,-94,-81,5676984,4594,
"10,67",41493,4,1,-94,-81,4026888,3258,
"10,68",33894,3,1,-94,-82,3700620,2995,
"10,69",0,0,0,0,0,0,0,
"10,70",0,0,0,0,0,0,0,
"10,71",0,0,0,0,0,0,0,
"10,72",0,0,0,0,0,0,0,
"10,73",0,0,0,0,0,0,0,
"10,74",0,0,0,0,0,0,0,
"11,1",0,0,0,0,0,0,0,
"11,2",0,0,0,0,0,0,0,
"11,3",0,0,0,0,0,0,0,
"11,4",0,0,0,0,0,0,0,
"11,5",0,0,0,0,0,0,0,
"11,6",0,0,0,0,0,0,0,
"11,7",0,0,0,0,0,0,0,
"11,8",0,0,0,0,0,0,0,
"11,9",0,0,0,0,0,0,0,
"11,10",0,0,0,0,0,0,0,
"11,11",0,0,0,0,0,0,0,
"11,12",0,0,0,0,0,0,0,
"11,13",24559,0,1,-94,-81,1525260,1235,
"11,14",41154,4,1,-94,-81,3869916,3131,
"11,15",22274,3,1,-94,-80,1882428,1523,
"11,16",17381,1,1,-94,-80,2134572,1727,
"11,17",29885,2,1,-94,-79,3557208,2878,
"11,18",26646,3,1,-94,-79,3627660,2935,
"11,19",34414,3,1,-94,-78,4618932,3737,
"11,20",41187,4,1,-94,-77,5275248,4268,
"11,21",32825,3,1,-94,-77,3574548,2893,
"11,22",29333,3,1,-94,-76,3040560,2460,
"11,23",40271,4,1,-94,-75,5800548,4693,
"11,24",43099,4,1,-94,-74,5250528,4248,
"11,25",53257,5,1,-94,-73,6597768,5338,
"11,26",59218,7,1,-94,-73,7579152,6132,
"11,27",66999,7,1,-94,-71,8230524,6659,
"11,28",111030,11,1,-94,-64,8953584,7244,
"11,29",118582,11,1,-94,-62,10528248,8518,
"11,30",119794,11,1,-94,-61,11679000,9450,
"11,31",120227,11,1,-94,-59,8722452,7057,
"11,32",119879,11,1,-94,-58,10569036,8551,
"11,33",120008,11,1,-94,-57,9115500,7375,
"11,34",120097,11,1,-94,-56,9534504,7714,
"11,35",120122,11,1,-94,-54,9320676,7541,
"11,36",120170,11,1,-94,-53,9697692,7847,
"11,37",119565,11,1,-94,-52,9812604,7939,
"11,38",120147,11,1,-94,-51,9310824,7534,
"11,39",121392,11,1,-94,-50,12384720,10020,
"11,40",121693,11,1,-94,-50,7885680,6380,
"11,41",121384,11,1,-94,-50,9659340,7815,
"11,42",121742,11,1,-94,-51,9482592,7672,
"11,43",121110,11,1,-94,-52,11327940,9165,
"11,44",119683,11,1,-94,-53,7692864,6224,
"11,45",119970,11,1,-94,-54,9899124,8009,
"11,46",119434,11,1,-94,-55,7716384,6244,
"11,47",120201,11,1,-94,-57,8365284,6769,
"11,48",120253,11,1,-94,-58,8682900,7025,
"11,49",120213,11,1,-94,-59,9447984,7644,
"11,50",120010,11,1,-94,-60,10069692,8147,
"11,51",120313,11,1,-94,-61,7750956,6271,
"11,52",117431,11,1,-94,-63,8920212,7217,
"11,53",74696,7,1,-94,-70,8618628,6973,
"11,54",59829,5,1,-94,-73,8373900,6775,
"11,55",61926,5,1,-94,-73,8418396,6811,
"11,56",63656,6,1,-94,-74,6765936,5476,
"11,57",60368,5,1,-94,-75,8923920,7220,
"11,58",55280,4,1,-94,-76,6241800,5050,
"11,59",56809,5,1,-94,-77,6202248,5018,
"11,60",46713,4,1,-94,-77,5381544,4354,
"11,61",41954,4,1,-94,-78,4599156,3721,
"11,62",41746,4,1,-94,-79,5642340,4565,
"11,63",41011,4,1,-94,-79,4591740,3715,
"11,64",41032,4,1,-94,-80,6247980,5055,
"11,65",39110,4,1,-94,-80,5078760,4110,
"11,66",41603,4,1,-94,-81,5680656,4596,
"11,67",40975,4,1,-94,-81,4652304,3764,
"11,68",0,0,0,0,0,0,0,
"11,69",0,0,0,0,0,0,0,
"11,70",0,0,0,0,0,0,0,
"11,71",0,0,0,0,0,0,0,
"11,72",0,0,0,0,0,0,0,
"11,73",0,0,0,0,0,0,0,
"11,74",0,0,0,0,0,0,0,
"12,1",0,0,0,0,0,0,0,
"12,2",0,0,0,0,0,0,0,
"12,3",0,0,0,0,0,0,0,
"12,4",0,0,0,0,0,0,0,
"12,5",0,0,0,0,0,0,0,
"12,6",0,0,0,0,0,0,0,
"12,7",0,0,0,0,0,0,0,
"12,8",0,0,0,0,0,0,0,
"12,9",0,0,0,0,0,0,0,
"12,10",0,0,0,0,0,0,0,
"12,11",0,0,0,0,0,0,0,
"12,12",0,0,0,0,0,0,0,
"12,13",23364,3,1,-94,-82,1824336,1476,
"12,14",27952,3,1,-94,-81,3385440,2740,
"12,15",27919,3,1,-94,-81,3177756,2571,
"12,16",27657,3,1,-94,-80,3321132,2687,
"12,17",27477,3,1,-94,-79,3653616,2956,
"12,18",27619,3,1,-94,-79,2233452,1807,
"12,19",30767,3,1,-94,-78,3855084,3119,
"12,20",40688,4,1,-94,-78,5204796,4211,
"12,21",42444,4,1,-94,-77,4483008,3628,
"12,22",40733,4,1,-94,-76,5629980,4555,
"12,23",41143,4,1,-94,-75,6432144,5204,
"12,24",61110,7,1,-94,-75,6354276,5141,
"12,25",66865,7,1,-94,-74,8090856,6546,
"12,26",67773,7,1,-94,-73,8574132,6937,
"12,27",66834,6,1,-94,-72,8165016,6606,
"12,28",92430,11,1,-94,-68,7810284,6319,
"12,29",117496,11,1,-94,-63,8275056,6696,
"12,30",119232,11,1,-94,-61,9939948,8043,
"12,31",119689,11,1,-94,-60,10421952,8432,
"12,32",120359,11,1,-94,-59,9054936,7326,
"12,33",120348,11,1,-94,-58,7687920,6220,
"12,34",119804,11,1,-94,-57,8653236,7001,
"12,35",119809,11,1,-94,-56,6105840,4940,
"12,36",120192,11,1,-94,-55,5831448,4718,
"12,37",120126,11,1,-94,-54,10129020,8195,
"12,38",120617,11,1,-94,-53,9633384,7794,
"12,39",120538,11,1,-94,-53,9764400,7900,
"12,40",120304,11,1,-94,-52,10414536,8426,
"12,41",120177,11,1,-94,-53,8901672,7202,
"12,42",120556,11,1,-94,-53,9947328,8048,
"12,43",120446,11,1,-94,-54,11288388,9133,
"12,44",120405,11,1,-94,-54,8685372,7027,
"12,45",120020,11,1,-94,-55,7537128,6098,
"12,46",119820,11,1,-94,-57,8257716,6681,
"12,47",119891,11,1,-94,-58,7975944,6454,
"12,48",120110,11,1,-94,-59,7367832,5962,
"12,49",119452,11,1,-94,-60,9841032,7962,
"12,50",119392,11,1,-94,-61,9571584,7744,
"12,51",119078,11,1,-94,-62,8418396,6811,
"12,52",105465,11,1,-94,-65,7259028,5873,
"12,53",68440,7,1,-94,-72,8163780,6605,
"12,54",64138,5,1,-94,-73,7804104,6314,
"12,55",60048,5,1,-94,-74,7565556,6121,
"12,56",58500,5,1,-94,-75,233604,189,
"12,57",28375,0,0,-94,-75,72,2,
"12,58",0,0,0,0,0,0,0,
"12,59",17625,0,0,-94,-77,36,1,
"12,60",0,0,0,0,0,0,0,
"12,61",0,0,0,0,0,0,0,
"12,62",0,0,0,0,0,0,0,
"12,63",6000,0,0,-94,-79,36,1,
"12,64",0,0,0,0,0,0,0,
"12,65",6000,0,0,-94,-81,72,2,
"12,66",6000,0,0,-94,-81,36,1,
"12,67",0,0,0,0,0,0,0,
"12,68",0,0,0,0,0,0,0,
"12,69",0,0,0,0,0,0,0,
"12,70",0,0,0,0,0,0,0,
"12,71",0,0,0,0,0,0,0,
"12,72",0,0,0,0,0,0,0,
"12,73",0,0,0,0,0,0,0,
"12,74",0,0,0,0,0,0,0,
"13,1",0,0,0,0,0,0,0,
"13,2",0,0,0,0,0,0,0,
"13,3",0,0,0,0,0,0,0,
"13,4",0,0,0,0,0,0,0,
"13,5",0,0,0,0,0,0,0,
"13,6",0,0,0,0,0,0,0,
"13,7",0,0,0,0,0,0,0,
"13,8",0,0,0,0,0,0,0,
"13,9",0,0,0,0,0,0,0,
"13,10",0,0,0,0,0,0,0,
"13,11",0,0,0,0,0,0,0,
"13,12",0,0,0,0,0,0,0,
"13,13",25283,3,1,-94,-82,2253228,1823,
"13,14",27753,3,1,-94,-81,3204948,2593,
"13,16",26209,3,1,-94,-80,3453384,2794,
"13,17",40838,4,1,-94,-80,5009508,4053,
"13,18",42064,4,1,-94,-79,5178840,4190,
"13,19",41564,4,1,-94,-78,5045352,4082,
"13,20",42625,4,1,-94,-78,5544732,4487,
"13,21",51127,5,1,-94,-77,6350568,5138,
"13,22",55359,5,1,-94,-76,7114452,5757,
"13,23",55433,5,1,-94,-76,6016848,4868,
"13,24",61068,5,1,-94,-75,7040256,5696,
"13,25",35750,3,1,-94,-74,4302516,3481,
"13,26",57760,6,1,-94,-73,8040180,6505,
"13,27",62156,6,1,-94,-73,8148948,6593,
"13,28",63566,6,1,-94,-72,9532032,7712,
"13,29",109682,11,1,-94,-64,5809236,4701,
"13,31",119426,11,1,-94,-61,7141608,5778,
"13,32",119833,11,1,-94,-60,7465476,6041,
"13,33",119651,11,1,-94,-59,8708856,7046,
"13,34",119231,11,1,-94,-58,9473940,7665,
"13,35",120542,11,1,-94,-57,8716272,7052,
"13,36",120243,11,1,-94,-56,9885528,7998,
"13,37",120613,11,1,-94,-56,9046284,7319,
"13,38",120997,11,1,-94,-55,7369032,5962,
"13,39",120401,11,1,-94,-55,9337980,7555,
"13,40",120331,11,1,-94,-55,10748292,8697,
"13,41",120133,11,1,-94,-55,12368652,10007,
"13,42",120308,11,1,-94,-55,12001560,9710,
"13,43",119885,11,1,-94,-55,8368956,6771,
"13,44",119370,11,1,-94,-56,8914032,7212,
"13,46",119467,11,1,-94,-58,7810284,6319,
"13,47",120141,11,1,-94,-59,12556524,10159,
"13,48",119574,11,1,-94,-60,10274868,8313,
"13,49",120289,11,1,-94,-61,6733728,5448,
"13,50",119278,11,1,-94,-62,6031716,4881,
"13,51",115718,11,1,-94,-63,5517504,4464,
"13,52",70673,5,1,-94,-71,9072240,7340,
"13,53",68318,7,1,-94,-73,6811596,5511,
"13,54",68434,7,1,-94,-73,9870696,7986,
"13,55",61515,6,1,-94,-74,6395064,5174,
"13,56",61800,6,1,-94,-75,7694100,6225,
"13,57",58401,5,1,-94,-76,6673164,5399,
"13,58",52039,5,1,-94,-76,6459336,5226,
"13,59",45389,4,1,-94,-77,4448436,3601,
"13,61",27120,3,1,-94,-78,4031832,3262,
"13,62",26712,3,1,-94,-79,4237008,3428,
"13,63",26401,3,1,-94,-80,3612828,2923,
"13,64",26823,3,1,-94,-80,3481812,2817,
"13,65",27369,3,1,-94,-81,3610356,2921,
"13,66",28233,3,1,-94,-81,3866244,3129,
"13,67",32153,3,1,-94,-82,3216072,2602,
"13,68",0,0,0,0,0,0,0,
"13,69",0,0,0,0,0,0,0,
"13,70",0,0,0,0,0,0,0,
"13,71",0,0,0,0,0,0,0,
"13,72",0,0,0,0,0,0,0,
"13,73",0,0,0,0,0,0,0,
"13,74",0,0,0,0,0,0,0,
"14,1",0,0,0,0,0,0,0,
"14,2",0,0,0,0,0,0,0,
"14,3",0,0,0,0,0,0,0,
"14,4",0,0,0,0,0,0,0,
"14,5",0,0,0,0,0,0,0,
"14,6",0,0,0,0,0,0,0,
"14,7",0,0,0,0,0,0,0,
"14,8",0,0,0,0,0,0,0,
"14,9",0,0,0,0,0,0,0,
"14,10",0,0,0,0,0,0,0,
"14,11",0,0,0,0,0,0,0,
"14,12",0,0,0,0,0,0,0,
"14,13",20176,3,1,-94,-82,1579644,1279,
"14,14",26892,3,1,-94,-81,3421248,2768,
"14,15",31547,3,1,-94,-81,4591740,3715,
"14,16",42009,4,1,-94,-80,5765940,4665,
"14,17",41904,4,1,-94,-80,4732644,3829,
"14,18",40771,4,1,-94,-79,5023104,4064,
"14,19",40208,4,1,-94,-79,5094792,4122,
"14,20",40880,4,1,-94,-78,4973664,4024,
"14,21",30680,2,1,-94,-77,3923100,3175,
"14,22",40742,4,1,-94,-77,5676948,4593,
"14,23",42811,4,1,-94,-76,6660804,5389,
"14,24",41361,4,1,-94,-75,6966096,5636,
"14,25",60928,6,1,-94,-75,9017856,7296,
"14,26",60293,6,1,-94,-74,9010440,7290,
"14,27",63333,6,1,-94,-73,9739680,7880,
"14,28",64895,6,1,-94,-72,9386184,7594,
"14,29",73343,7,1,-94,-71,11025120,8920,
"14,30",111102,11,1,-94,-64,9119244,7379,
"14,31",118387,11,1,-94,-62,10204416,8256,
"14,32",119343,11,1,-94,-61,9907776,8016,
"14,33",119441,11,1,-94,-60,9886764,7999,
"14,34",119847,11,1,-94,-59,8146476,6591,
"14,35",119533,11,1,-94,-59,9604956,7771,
"14,36",119560,11,1,-94,-58,8336820,6745,
"14,37",119642,11,1,-94,-57,7081044,5729,
"14,38",120036,11,1,-94,-57,6071232,4912,
"14,39",120129,11,1,-94,-56,8418396,6811,
"14,40",120176,11,1,-94,-56,8025348,6493,
"14,41",119413,11,1,-94,-56,9529560,7710,
"14,42",119401,11,1,-94,-57,9566640,7740,
"14,43",120340,11,1,-94,-57,6587880,5330,
"14,44",119893,11,1,-94,-58,9262584,7494,
"14,45",119878,11,1,-94,-58,8074788,6533,
"14,46",120291,11,1,-94,-59,9797772,7927,
"14,47",120642,11,1,-94,-60,10287264,8324,
"14,48",120793,11,1,-94,-61,7564320,6120,
"14,49",119275,11,1,-94,-62,6602712,5342,
"14,50",117334,11,1,-94,-63,8967180,7255,
"14,51",92641,7,1,-94,-68,7449372,6027,
"14,52",70012,7,1,-94,-72,8859648,7168,
"14,53",70016,7,1,-94,-73,7111944,5754,
"14,54",70999,7,1,-94,-74,7041492,5697,
"14,55",71215,7,1,-94,-75,7817700,6325,
"14,56",50264,7,1,-94,-75,406716,331,
"14,57",7050,0,1,-94,-76,4980,5,
"14,58",6000,0,0,-94,-77,108,3,
"14,59",32250,0,0,-94,-77,36,1,
"14,60",0,0,0,0,0,0,0,
"14,61",0,0,0,0,0,0,0,
"14,62",0,0,0,0,0,0,0,
"14,63",6000,0,0,-94,-80,72,2,
"14,64",0,0,0,0,0,0,0,
"14,65",0,0,0,0,0,0,0,
"14,66",0,0,0,0,0,0,0,
"14,67",18625,0,0,-94,-82,72,2,
"14,68",0,0,0,0,0,0,0,
"14,69",0,0,0,0,0,0,0,
"14,70",0,0,0,0,0,0,0,
"14,71",0,0,0,0,0,0,0,
"14,72",0,0,0,0,0,0,0,
"14,73",0,0,0,0,0,0,0,
"14,74",0,0,0,0,0,0,0,
"15,1",0,0,0,0,0,0,0,
"15,2",0,0,0,0,0,0,0,
"15,3",0,0,0,0,0,0,0,
"15,4",0,0,0,0,0,0,0,
"15,5",0,0,0,0,0,0,0,
"15,6",0,0,0,0,0,0,0,
"15,7",0,0,0,0,0,0,0,
"15,8",0,0,0,0,0,0,0,
"15,9",0,0,0,0,0,0,0,
"15,10",0,0,0,0,0,0,0,
"15,11",0,0,0,0,0,0,0,
"15,12",0,0,0,0,0,0,0,
"15,13",0,0,0,0,0,0,0,
"15,14",36350,4,1,-94,-82,4004676,3241,
"15,15",41883,4,1,-94,-81,4831524,3909,
"15,16",41358,4,1,-94,-81,4222176,3416,
"15,17",42484,4,1,-94,-80,4677024,3784,
"15,18",40302,4,1,-94,-79,4360608,3528,
"15,19",42499,4,1,-94,-79,5517504,4464,
"15,20",41241,4,1,-94,-78,5281428,4273,
"15,21",40003,4,1,-94,-78,5311128,4298,
"15,22",42546,4,1,-94,-77,4664700,3775,
"15,23",36668,4,1,-94,-76,3840252,3107,
"15,24",51600,5,1,-94,-76,6511248,5268,
"15,25",58914,5,1,-94,-75,6199776,5016,
"15,26",64942,5,1,-94,-74,7455552,6032,
"15,27",59159,5,1,-94,-74,7678068,6213,
"15,28",59446,5,1,-94,-73,7524768,6088,
"15,29",68155,7,1,-94,-72,9031488,7308,
"15,30",72384,7,1,-94,-70,7160148,5793,
"15,31",113435,11,1,-94,-63,7221984,5844,
"15,32",118298,11,1,-94,-62,8283672,6702,
"15,33",119751,11,1,-94,-61,7695336,6226,
"15,34",120442,11,1,-94,-60,9545628,7723,
"15,35",120325,11,1,-94,-60,6309780,5105,
"15,36",119804,11,1,-94,-59,10755672,8702,
"15,37",120865,11,1,-94,-59,6131796,4961,
"15,38",120003,11,1,-94,-58,11086956,8971,
"15,39",120088,11,1,-94,-58,9079656,7346,
"15,40",120331,11,1,-94,-58,11084448,8968,
"15,41",120234,11,1,-94,-58,10859496,8786,
"15,42",120449,11,1,-94,-58,9132804,7389,
"15,43",120321,11,1,-94,-58,4183860,3385,
"15,44",120268,11,1,-94,-59,6344388,5133,
"15,45",120207,11,1,-94,-60,9790356,7921,
"15,46",119983,11,1,-94,-60,10772976,8716,
"15,47",120413,11,1,-94,-61,8404800,6800,
"15,48",119544,11,1,-94,-62,9781740,7915,
"15,49",116590,11,1,-94,-63,8141532,6587,
"15,50",89485,11,1,-94,-67,7304760,5910,
"15,51",55654,5,1,-94,-72,6440796,5211,
"15,52",56008,5,1,-94,-73,5863620,4745,
"15,53",54447,5,1,-94,-74,8537052,6907,
"15,54",67742,7,1,-94,-74,6802944,5504,
"15,55",66584,7,1,-94,-75,5507616,4456,
"15,56",53792,5,1,-94,-76,5511324,4459,
"15,57",55202,5,1,-94,-76,5733876,4641,
"15,58",57110,5,1,-94,-77,5476716,4431,
"15,59",55050,5,1,-94,-78,4528740,3665,
"15,60",35986,4,1,-94,-78,6225732,5037,
"15,61",39403,4,1,-94,-79,6125616,4956,
"15,62",41117,4,1,-94,-79,7560612,6117,
"15,63",40582,4,1,-94,-80,7064976,5716,
"15,64",40539,4,1,-94,-81,6681816,5406,
"15,65",42063,4,1,-94,-81,5880888,4758,
"15,66",42595,4,1,-94,-82,247200,200,
"15,67",0,0,0,0,0,0,0,
"15,68",0,0,0,0,0,0,0,
"15,69",0,0,0,0,0,0,0,
"15,70",0,0,0,0,0,0,0,
"15,71",0,0,0,0,0,0,0,
"15,72",0,0,0,0,0,0,0,
"15,73",0,0,0,0,0,0,0,
"15,74",0,0,0,0,0,0,0,
"16,1",0,0,0,0,0,0,0,
"16,2",0,0,0,0,0,0,0,
"16,3",0,0,0,0,0,0,0,
"16,4",0,0,0,0,0,0,0,
"16,5",0,0,0,0,0,0,0,
"16,6",0,0,0,0,0,0,0,
"16,7",0,0,0,0,0,0,0,
"16,8",0,0,0,0,0,0,0,
"16,9",0,0,0,0,0,0,0,
"16,10",0,0,0,0,0,0,0,
"16,11",0,0,0,0,0,0,0,
"16,12",0,0,0,0,0,0,0,
"16,13",0,0,0,0,0,0,0,
"16,14",30285,3,1,-94,-82,3254424,2634,
"16,15",27783,3,1,-94,-81,3270456,2646,
"16,16",28287,3,1,-94,-81,3830364,3099,
"16,17",41815,4,1,-94,-80,5255508,4253,
"16,18",40599,4,1,-94,-80,4635000,3750,
"16,19",41322,4,1,-94,-79,5953812,4817,
"16,20",42883,4,1,-94,-79,5028048,4068,
"16,21",41954,4,1,-94,-78,4140600,3350,
"16,22",45106,4,1,-94,-77,5817888,4708,
"16,23",55152,5,1,-94,-77,6220788,5033,
"16,24",55302,5,1,-94,-76,4767252,3857,
"16,25",56513,5,1,-94,-76,7978380,6455,
"16,26",55159,5,1,-94,-75,5540988,4483,
"16,27",60136,5,1,-94,-74,8687844,7029,
"16,28",56838,5,1,-94,-74,7424652,6007,
"16,29",55810,5,1,-94,-73,7844892,6347,
"16,30",61180,6,1,-94,-72,7126812,5767,
"16,31",75036,6,1,-94,-70,7001976,5666,
"16,32",111413,11,1,-94,-64,6691704,5414,
"16,33",118501,11,1,-94,-62,6561924,5309,
"16,34",119159,11,1,-94,-62,8422104,6814,
"16,35",119640,11,1,-94,-61,8490084,6869,
"16,36",120805,11,1,-94,-60,7502520,6070,
